Reporter,Partner,Product categories,Indicator Type,Indicator,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Cayman Islands,World,Textiles and Clothing,Export,Export(US$ Mil),              0.20,              0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,World,Food Products,Export,Export(US$ Mil),              0.30,              0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,World,Consumer goods,Import,Import(US$ Mil),            930.17,            770.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,Jamaica,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,              2.23,              1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,World,Transportation,Export,Export(US$ Mil),              0.11,              0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,"Bahamas, The",All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,             26.78,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,World,Raw materials,Import,Import(US$ Mil),            128.24,            116.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,United Kingdom,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,              1.56,              2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,World,Hides and Skins,Export,Export(US$ Mil),              0.00,              0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,...,...,Development,Trade Balance (current US$ Mil),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,...,...,Tariff,No. Of Tariff Agreement,              1.00,              1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,World,Wood,Export,Export(US$ Mil),              0.08,              0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,World,Mach and Elec,Export,Export(US$ Mil),              7.99,             11.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,Panama,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,             47.91,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,...,...,Development,GDP (current US$ Mil),,,           5935.77,           5522.63,           5166.47,           4909.50,           4708.34,           4563.02,           4405.95,           4291.16,           4186.22,           4156.99,           4281.87,           4586.11,           4466.44,           4200.44,,,,,,,,,,,,,,,,,,
Cayman Islands,World,Metals,Export,Export(US$ Mil),              3.08,              1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,World,All Products,Tariff,Duty Free Imports (US$ Thousand),         179875.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,World,Stone and Glass,Export,Export(US$ Mil),              0.26,              0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,World,Intermediate goods,Import,Import(US$ Mil),            194.46,            221.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,United States,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,             13.28,             18.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,United States,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,           1253.42,           1098.59,,,,,            781.50,,            387.95,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,World,All Products,Import,Imports (in US$ Mil),           1537.82,           1334.62,,,,,            915.45,,            929.35,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,World,Capital goods,Import,Import(US$ Mil),            263.63,            216.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,World,All Products,Export,Exports (in US$ Mil),             17.08,             22.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,...,...,Import,No. Of Import partners,            142.00,            131.00,,,,,             75.00,,             72.00,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,World,Fuels,Export,Export(US$ Mil),              0.28,              2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,World,Chemicals,Export,Export(US$ Mil),              1.32,              0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,World,Animal,Export,Export(US$ Mil),              0.00,              0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,World,Fuels,Export,Export Product share(%),              1.62,             11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,World,All Products,Trade Indicator,Country Growth (%),             11.40,             13.80,,,,,     32.89,,     17.41,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,World,Vegetable,Export,Export Product share(%),              4.18,              1.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,United States,All Products,Import,Partner share(%)-Top 5 Import Partner,             81.51,             82.31,,,,,     85.37,,     41.74,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,World,Footwear,Export,Export Product share(%),              0.02,              0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,...,...,Trade Indicator,HH Market concentration index,              0.62,              0.45,,,,,      0.16,,      0.20,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,World,Capital goods,Tariff,Weighted Average (%),             21.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,World,Consumer goods,Import,Import Product share(%),             60.49,             57.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,World,Raw materials,Tariff,Weighted Average (%),             13.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,World,All Products,Trade Indicator,World Growth (%),             12.59,             -3.75,,,,,     -6.30,,      1.18,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,World,Transportation,Export,Export Product share(%),              0.64,              2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,"Bahamas, The",All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,      2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,United Kingdom,All Products,Import,Partner share(%)-Top 5 Import Partner,              2.47,              4.75,,,,,,,      4.32,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,World,Capital goods,Import,Import Product share(%),             17.14,             16.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,...,...,Development,Trade Balance (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,World,Food Products,Export,Export Product share(%),              1.73,              0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,Jamaica,All Products,Import,Partner share(%)-Top 5 Import Partner,              3.37,              3.59,,,,,      1.23,,      9.03,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,World,All Products,Tariff,Duty Free Tariff Lines Share (%),             12.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,Oman,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,      4.40,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,World,Metals,Export,Export Product share(%),             18.01,              6.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,World,Wood,Export,Export Product share(%),              0.46,              0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,World,Intermediate goods,Export,Export Product share(%),              7.46,              3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,World,Intermediate goods,Tariff,Weighted Average (%),             17.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,World,Textiles and Clothing,Export,Export Product share(%),              1.17,              0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,World,Mach and Elec,Export,Export Product share(%),             46.78,             50.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,World,Intermediate goods,Import,Import Product share(%),             12.65,             16.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,...,...,Development,Trade in services (% of GDP),,,             87.30,             91.25,             91.05,             85.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,Panama,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,      5.16,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,World,Hides and Skins,Export,Export Product share(%),              0.01,              0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,World,Minerals,Export,Export Product share(%),              0.17,              0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,Mexico,All Products,Import,Partner share(%)-Top 5 Import Partner,              1.26,              1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,World,All Products,Tariff,Simple Average (%),             22.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,World,Plastic or Rubber,Export,Export Product share(%),              0.95,              0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,Denmark,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,      1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,World,Miscellaneous,Export,Export Product share(%),             15.04,             22.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,World,All Products,Tariff,Maximum Rate (%),           2373.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,World,All Products,Tariff,Weighted Average (%),             20.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,South Africa,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,      1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,United Kingdom,All Products,Export,Partner share(%)-Top 5 Export Partner,              9.15,             12.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,...,...,Trade Indicator,Index of export market penetration,              1.32,              1.30,,,,,      1.27,,      1.33,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,World,Raw materials,Export,Export Product share(%),             18.27,              6.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,World,Consumer goods,Tariff,Weighted Average (%),             22.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,...,...,Development,"GNI per capita, Atlas method (current US$)",,,          68200.00,          59380.00,          52840.00,          45880.00,  44380.00,  42930.00,  44030.00,  49570.00,  71050.00,  70220.00,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,World,Stone and Glass,Export,Export Product share(%),              1.50,              1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,World,Capital goods,Export,Export Product share(%),             52.19,             52.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,World,Chemicals,Export,Export Product share(%),              7.72,              1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,Japan,All Products,Import,Partner share(%)-Top 5 Import Partner,              1.25,              1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,...,...,Development,Trade (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,United States,All Products,Export,Partner share(%)-Top 5 Export Partner,             77.77,             82.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,World,Consumer goods,Export,Export Product share(%),             14.88,             26.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,World,Animal,Export,Export Product share(%),              0.01,              0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,World,Raw materials,Import,Import Product share(%),              8.34,              8.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,Jamaica,All Products,Export,Partner share(%)-Top 5 Export Partner,             13.08,              5.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
